Bronx Rolling Sales.  All Sales From February 2022 - January 2023,,,,,,,,,,,,,,,,,,, PTS Sales Data as of 02/13/2023 ,
"For sales prior to the Final Roll, Neighborhood Name and Descriptive Data reflect the most recent Final Roll.         Sales after the Final Roll, Neighborhood Name and Descriptive Data reflect current data.",,,,,,,,,,,,,,,,,,  ,  ,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
Note: Condominium and cooperative sales are on the unit level and understood to have a count of one.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4384,3,,B1,1417 PELHAM PARKWAY NORTH,,10469,2,0,2,"2,508","2,267",1960,1,B1,"800,000",2/15/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4384,6,,B1,1409 PELHAM PARKWAY NORTH,,10469,2,0,2,"3,024","2,694",1960,1,B1,0,1/20/23
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4385,7,,B1,1427 PELHAM PARKWAY NORTH,,10469,2,0,2,"2,336","2,258",1960,1,B1,0,3/15/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4389,14,,B3,2212 FENTON AVE,,10469,2,0,2,"2,342","2,018",1950,1,B3,"712,500",6/21/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4432,6,,B1,755 WARING AVENUE,,10467,2,0,2,"2,500","2,660",1965,1,B1,0,4/1/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4432,8,,B1,751 WARING AVENUE,,10467,2,0,2,"2,499","2,425",1965,1,B1,0,6/30/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4437,44,,B3,2429 MATTHEWS AVENUE,,10467,2,0,2,"2,500","2,025",1899,1,B3,"724,000",3/1/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4441,160,,B3,2525 BRONXWOOD AVENUE,,10469,2,0,2,"2,533","1,620",1955,1,B3,"413,354",2/7/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4445,33,,B1,2568 BRONXWOOD AVENUE,,10469,2,0,2,"2,500","3,032",1970,1,B1,"900,000",4/19/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4449,73,,B3,2466 WILLIAMSBRIDGE ROAD,,10469,2,0,2,"2,151","1,860",1920,1,B3,"525,000",7/26/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4451,10,,B3,2510 HONE AVE,,10469,2,0,2,"2,500","1,473",1935,1,B3,"640,000",3/22/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4451,72,,B1,2539 LURTING AVENUE,,10469,2,0,2,"3,741","2,860",1970,1,B1,0,11/14/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4452,13,,B1,2520 LURTING AVENUE,,10469,2,0,2,"3,741","2,645",1955,1,B1,1,7/1/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4452,58,,B3,2565 LACONIA AVENUE,,10469,2,0,2,"2,499","1,615",1940,1,B3,"720,000",10/25/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4452,72,,B3,2527 LACONIA AVENUE,,10469,2,0,2,"2,499","3,276",1935,1,B3,0,6/17/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4452,72,,B3,2527 LACONIA AVENUE,,10469,2,0,2,"2,499","3,276",1935,1,B3,"750,000",7/29/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4454,4,,B1,1131 WARING AVENUE,,10469,2,0,2,"3,500","2,668",1940,1,B1,0,6/6/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4455,3,,B2,1213 WARING AVENUE,,10469,2,0,2,"2,374","1,592",1950,1,B2,"680,000",6/24/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4455,21,,B1,2440 HERING AVENUE,,10469,2,0,2,"4,500","2,712",1940,1,B1,0,9/26/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4455,51,,B1,2429 ESPLANADE AVENUE,,10469,2,0,2,"7,279","3,160",1965,1,B1,0,1/20/23
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4458,10,,B3,2510 HERING AVENUE,,10469,2,0,2,"5,000","2,280",1925,1,B3,0,5/14/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4460,15,,B1,2428 PEARSALL AVENUE,,10469,2,0,2,"5,000","2,625",1935,1,B1,"900,000",3/30/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4460,25,,B1,1224 MACE AVENUE,,10469,2,0,2,"2,451","2,240",1945,1,B1,"675,000",5/26/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4460,37,,B9,2441 THROOP AVENUE,,10469,2,0,2,"2,200","1,890",1945,1,B9,"710,000",4/14/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4463,5,,B1,1237 MACE AVENUE,,10469,2,0,2,"3,149","1,584",1955,1,B1,"550,000",11/17/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4463,51,,B1,1254 ALLERTON AVENUE,,10469,2,0,2,"2,506","2,000",1955,1,B1,"710,000",4/11/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4463,151,,B1,1253 MACE AVE,,10469,2,0,2,"1,668","1,890",1960,1,B1,0,4/26/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4463,221,,B1,18 GABRIEL,,10469,2,0,2,"1,501","2,640",1991,1,B1,0,9/29/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4463,223,,B1,14 GABRIEL,,10469,2,0,2,"1,501","2,640",1991,1,B1,0,9/29/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4465,3,,B1,1283 WARING AVE,,10469,2,0,2,"7,500","3,820",1975,1,B1,0,5/3/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4466,155,,B3,2431 YOUNG AVE,,10469,2,0,2,"2,300","1,881",1950,1,B3,"720,000",3/10/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4467,23,,B3,2428 YOUNG AVENUE,,10469,2,0,2,"2,491","2,035",1950,1,B3,"705,000",1/5/23
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4469,1,,B9,2501 YOUNG AVENUE,,10469,2,0,2,"1,925","1,952",1945,1,B9,"630,000",10/13/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4469,11,,B9,2508 WILSON AVENUE,,10469,2,0,2,"2,000","2,015",1945,1,B9,0,8/8/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4469,55,,B1,2581 YOUNG AVENUE,,10469,2,0,2,"2,250","1,928",1950,1,B1,"850,000",6/24/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4469,95,,B9,2505 YOUNG AVENUE,,10469,2,0,2,"1,900","1,952",1945,1,B9,0,9/30/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4470,13,,B1,2512 YOUNG AVE,,10469,2,0,2,"2,700","2,683",1955,1,B1,0,3/22/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4470,14,,B1,2514 YOUNG AVENUE,,10469,2,0,2,"2,700","2,683",1955,1,B1,"800,000",4/7/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4470,16,,B1,2518 YOUNG AVENUE,,10469,2,0,2,"3,600","2,093",1955,1,B1,0,3/24/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4472,110,,B1,2418 SEYMOUR AVENUE,,10469,2,0,2,"2,600","2,600",2003,1,B1,"980,000",5/31/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4480,17,,B1,2528 FENTON AVENUE,,10469,2,0,2,"2,500","2,348",1945,1,B1,"700,000",3/16/22
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4480,62,,B3,2555 EASTCHESTER RD,,10469,2,0,2,"4,999","2,932",1915,1,B3,10,10/8/22
2,PELHAM PARKWAY NORTH,03 THREE FAMILY DWELLINGS,1,4344,50,,C0,2213 HOLLAND AVENUE,,10467,3,0,3,"2,499","3,120",1950,1,C0,"825,000",12/19/22
2,PELHAM PARKWAY NORTH,03 THREE FAMILY DWELLINGS,1,4374,20,,C0,1208 WARING AVENUE,,10469,3,0,3,"2,499","2,060",1940,1,C0,"947,500",10/13/22
2,PELHAM PARKWAY NORTH,03 THREE FAMILY DWELLINGS,1,4382,18,,C0,1326 WARING AVENUE,,10469,3,0,3,"1,875","2,860",1965,1,C0,0,2/2/22
2,PELHAM PARKWAY NORTH,03 THREE FAMILY DWELLINGS,1,4388,11,,C0,2312 MORGAN AVENUE,,10469,3,0,3,"4,999","4,160",1920,1,C0,0,9/30/22
2,PELHAM PARKWAY NORTH,03 THREE FAMILY DWELLINGS,1,4388,33,,C0,1440 WARING,,10469,3,0,3,"2,538","4,017",1925,1,C0,0,3/7/22
2,PELHAM PARKWAY NORTH,03 THREE FAMILY DWELLINGS,1,4436,15,,C0,2430 WALLACE AVENUE,,10467,3,0,3,"4,999","3,486",1910,1,C0,0,8/5/22
2,PELHAM PARKWAY NORTH,03 THREE FAMILY DWELLINGS,1,4441,45,,C0,2563 BRONXWOOD AVE,,10469,3,0,3,"2,499","2,672",1930,1,C0,0,6/8/22
2,PELHAM PARKWAY NORTH,03 THREE FAMILY DWELLINGS,1,4449,41,,C0,2425 LACONIA AVENUE,,10469,3,0,3,"4,999","2,678",1940,1,C0,"1,220,000",8/24/22
2,PELHAM PARKWAY NORTH,03 THREE FAMILY DWELLINGS,1,4451,53,,C0,2595 LURTING,,10469,3,0,3,"2,950","3,888",1950,1,C0,0,2/11/22
2,PELHAM PARKWAY NORTH,03 THREE FAMILY DWELLINGS,1,4455,70,,C0,2418 ESPLANADE,,10469,3,0,3,"3,330","4,012",2001,1,C0,"1,350,000",8/15/22
2,PELHAM PARKWAY NORTH,03 THREE FAMILY DWELLINGS,1,4455,70,,C0,2418 ESPLANADE,,10469,3,0,3,"3,331","4,012",2001,1,C0,0,3/29/22
2,PELHAM PARKWAY NORTH,03 THREE FAMILY DWELLINGS,1,4466,40,,C0,1316 MACE AVENUE,,10469,3,0,3,"3,997","3,110",1961,1,C0,0,2/10/22
2,PELHAM PARKWAY NORTH,03 THREE FAMILY DWELLINGS,1,4476,54,,C0,2569 FENTON AVENUE,,10469,3,0,3,"4,999","2,835",1945,1,C0,"950,000",7/14/22
2,PELHAM PARKWAY NORTH,07 RENTALS - WALKUP APARTMENTS,2A,4445,53,,C2,2549 RADCLIFF AVENUE,,10469,5,0,5,"2,500","3,045",1927,2,C2,0,2/8/22
2,PELHAM PARKWAY NORTH,08 RENTALS - ELEVATOR APARTMENTS,2,4345,5,,D1,2206 HOLLAND AVENUE,,10467,55,0,55,"15,099","59,772",1965,2,D1,"9,100,000",8/16/22
2,PELHAM PARKWAY NORTH,10 COOPS - ELEVATOR APARTMENTS,2,4343,1,,D4,"2215 CRUGER AVENUE, 6C",,10467,,,,,,1952,2,D4,"132,000",12/23/22
2,PELHAM PARKWAY NORTH,10 COOPS - ELEVATOR APARTMENTS,2,4343,1,,D4,"2255 CRUGER AVENUE, 3F",,10467,,,,,,1952,2,D4,"110,000",6/14/22
2,PELHAM PARKWAY NORTH,14 RENTALS - 4-10 UNIT,2A,4446,38,,S3,930 ALLERTON AVENUE,,10469,3,1,4,"2,501","3,700",1928,2,S3,0,7/16/22
2,PELHAM PARKWAY NORTH,21 OFFICE BUILDINGS,4,4450,101,,O1,2500 WILLIAMSBRIDGE ROAD,,10469,0,2,2,"3,600","2,200",1984,4,O1,"1,500,000",5/27/22
2,PELHAM PARKWAY NORTH,22 STORE BUILDINGS,4,4339,1,,K1,2220 BOSTON ROAD,,10467,0,1,1,"4,588","1,885",1991,4,K1,0,10/31/22
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4202,33,,A1,1834 HERING AVENUE,,10461,1,0,1,"3,741","2,535",1930,1,A1,"988,000",1/30/23
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4203,39,,A5,1848 TENBROECK AVENUE,,10461,1,0,1,"2,525","1,980",1935,1,A5,"74,630",5/12/22
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4203,63,,A2,1765 SEMINOLE AVENUE,,10461,1,0,1,"2,199","1,757",1950,1,A2,0,10/13/22
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4203,66,,A2,1757 SEMINOLE AVENUE,,10461,1,0,1,"2,200","1,757",1950,1,A2,"376,000",4/21/22
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4203,71,,A2,1747 SEMINOLE AVENUE,,10461,1,0,1,"2,134","1,869",1950,1,A2,"485,000",10/6/22
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4205,9,,A5,1810 SEMINOLE AVE,,10461,1,0,1,"1,800","1,260",1940,1,A5,0,5/13/22
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4205,13,,A5,1818 SEMINOLE AVENUE,,10461,1,0,1,"1,799","1,260",1940,1,A5,"645,000",11/29/22
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4205,13,,A5,1818 SEMINOLE AVENUE,,10461,1,0,1,"1,800","1,260",1940,1,A5,"330,000",4/1/22
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4205,17,,A5,1826 SEMINOLE AVENUE,,10461,1,0,1,"1,799","1,260",1940,1,A5,"570,000",7/8/22
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4220,10,,A2,1516 MCDONALD STREET,,10461,1,0,1,"2,156","1,660",1956,1,A2,"620,000",4/25/22
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4220,121,,A5,1554 MCDONALD STREET,,10461,1,0,1,"1,800","1,152",1955,1,A5,0,3/13/22
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4221,46,,A2,1575 MCDONALD STREET,,10461,1,0,1,"5,000","2,084",1920,1,A2,0,3/2/22
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4221,48,,A5,1565 MCDONALD ST,,10461,1,0,1,"2,499","1,120",1945,1,A5,"590,000",8/31/22
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4277,23,,A5,1925 NARRAGANSETT AVENUE,,10461,1,0,1,"2,499","1,400",1940,1,A5,0,11/17/22
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4277,24,,A5,1923 NARRAGANSETT AVENUE,,10461,1,0,1,"2,500","1,750",1940,1,A5,"570,000",2/16/22
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4278,15,,A3,1255 CHOCTAW PLACE,,10461,1,0,1,"8,199","3,430",1925,1,A3,"1,200,000",12/2/22
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4278,55,,A1,1941 SEMINOLE AVENUE,,10461,1,0,1,"3,500","2,196",1940,1,A1,"402,500",5/20/22
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4278,83,,A5,1906 NARRAGANSETT,,10461,1,0,1,"2,499","1,400",1940,1,A5,"800,000",10/14/22
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4297,28,,A5,2098 MATTHEWS AVENUE,,10462,1,0,1,"2,600","2,335",1950,1,A5,"689,000",9/19/22
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4297,49,,A5,2087 MULINER AVENUE,,10462,1,0,1,"2,500","1,760",1960,1,A5,0,4/19/22
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4304,7,,A5,1088 LYDIG AVENUE,,10461,1,0,1,"2,499","1,540",1910,1,A5,"615,000",9/19/22
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4304,36,,A1,2022 LURTING AVE,,10461,1,0,1,"5,000","1,914",1920,1,A1,0,2/28/22
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4308,1,,A2,2040 YATES AVE,,10461,1,0,1,"3,167","2,158",1934,1,A2,"915,000",5/20/22
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4308,12,,A1,2021 HERING AVENUE,,10461,1,0,1,"4,999","2,457",1920,1,A1,"825,000",7/18/22
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4312,12,,A1,2071 TENBROECK AVENUE,,10461,1,0,1,"5,620","2,664",1940,1,A1,"995,000",10/3/22
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4323,17,,S1,2144 MATTHEWS AVENUE,,10462,1,1,2,"2,499","2,110",1960,1,S1,"725,000",1/31/23
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4324,40,,S1,914 PELHAM PARKWAY SOUTH,,10462,1,1,2,"4,231","2,646",1933,1,S1,"810,000",3/11/22
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4324,59,,A5,2149 BOGART AVENUE,,10462,1,0,1,"1,799","1,842",1940,1,A5,0,8/30/22
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4328,42,,A3,2174 PAULDING AVENUE,,10462,1,0,1,"4,500","2,946",1940,1,A3,0,9/16/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4202,10,,B1,1845 TENBROECK AVENUE,,10461,2,0,2,"2,499","1,540",1940,1,B1,"759,000",6/27/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4220,38,,B1,1523 SEMINOLE STREET,,10461,2,0,2,"4,500","2,812",1954,1,B1,"740,000",12/15/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4221,18,,B1,1530 RHINELANDER AVENUE,,10461,2,0,2,"2,500","1,477",1945,1,B1,"675,000",5/24/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4297,3,,B1,833 BRADY AVE,,10462,2,0,2,"4,636","3,275",1960,1,B1,"970,000",11/4/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4298,4,,B1,937 BRADY AVENUE,,10462,2,0,2,"2,600","2,084",1953,1,B1,0,7/16/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4299,40,,B1,2035 RADCLIFF,,10462,2,0,2,"1,503","1,500",1940,1,B1,"679,000",1/30/23
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4301,43,,B1,2028 COLDEN AVE,,10462,2,0,2,"2,499","1,316",1940,1,B1,"709,000",12/9/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4301,43,,B1,2028 COLDEN AVE,,10462,2,0,2,"2,500","1,316",1940,1,B1,0,4/5/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4304,9,,B3,1092 LYDIG AVE,,10461,2,0,2,"3,124","3,270",1924,1,B3,"1,125,000",8/18/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4307,12,,B1,2027 YATES AVENUE,,10461,2,0,2,"3,332","2,288",1930,1,B1,0,11/2/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4308,24,,B1,2004 YATES AVENUE,,10461,2,0,2,"2,600","3,289",1940,1,B1,"999,000",6/21/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4308,25,,B1,2008 YATES AVENUE,,10461,2,0,2,"2,600","3,289",1953,1,B1,"949,000",2/28/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4310,23,,B1,2063 YATES AVE,,10461,2,0,2,"2,575","2,620",1952,1,B1,"825,000",12/27/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4312,35,,B1,2078 HERING AVENUE,,10461,2,0,2,"2,631","2,058",1940,1,B1,0,11/14/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4313,17,,B3,2020 TENBROECK AVENUE,,10461,2,0,2,"6,640","1,621",1940,1,B3,"475,000",8/17/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4315,10,,B1,2060 NARRAGANSETT AVENUE,,10461,2,0,2,"3,500","2,227",1940,1,B1,0,12/19/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4315,31,,B3,2061 VAN HOESEN AVENUE,,10461,2,0,2,"2,449","2,071",1950,1,B3,0,6/23/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4316,9,,B1,1285 NEILL AVENUE,,10461,2,0,2,"4,523","2,452",1990,1,B1,"900,000",2/25/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4317,79,,S2,633 LYDIG AVENUE,,10462,2,1,3,"3,090","2,500",1910,1,S2,0,4/19/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4317,79,,S2,633 LYDIG AVENUE,,10462,2,1,3,"3,090","2,500",1910,1,S2,0,6/16/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4323,16,,B1,2142 MATTHEWS AVENUE,,10462,2,0,2,"2,499","2,110",1960,1,B1,"725,000",1/31/23
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4323,38,,B1,832 PELHAM PARKWAY SOUTH,,10462,2,0,2,"2,533","1,860",1920,1,B1,"820,000",3/17/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4323,60,,B3,2149 MULINER AVENUE,,10462,2,0,2,"3,399","2,798",1940,1,B3,0,6/10/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4324,24,,B3,2172 MULINER AVENUE,,10462,2,0,2,"4,000","2,640",1940,1,B3,"900,000",3/28/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4325,30,,B1,2109 PAULDING AVENUE,,10462,2,0,2,"2,706","2,661",1950,1,B1,0,4/19/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4327,6,,B1,1038 ESPLANADE AVENUE,,10461,2,0,2,"2,404","2,683",1940,1,B1,"755,000",12/28/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4327,18,,B3,2119 LURTING AVENUE,,10461,2,0,2,"3,741","1,420",1930,1,B3,0,12/5/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4328,40,,B1,2168 PAULDING AVENUE,,10462,2,0,2,"3,000","1,774",1940,1,B1,"780,000",11/21/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4329,21,,B1,2154 HONE AVENUE,,10461,2,0,2,"3,600","2,346",1960,1,B1,0,2/4/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4330,7,,B1,1090 PELHAM PARKWAY,,10461,2,0,2,"3,045","3,056",1950,1,B1,0,3/13/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4330,7,,B1,1090 PELHAM PARKWAY SOUTH,,10461,2,0,2,"3,045","3,056",1950,1,B1,0,4/2/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4331,42,,B1,2120 HAIGHT AVENUE,,10461,2,0,2,"3,741","1,710",1955,1,B1,"650,000",9/8/22
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4332,35,,B9,2114 TOMLINSON AVE,,10461,2,0,2,"2,499","2,085",1940,1,B9,0,1/24/23
2,PELHAM PARKWAY SOUTH,03 THREE FAMILY DWELLINGS,1,4297,22,,C0,2078 MATTHEWS AVE,,10462,3,0,3,"2,499","1,684",1925,1,C0,"455,000",12/14/22
2,PELHAM PARKWAY SOUTH,03 THREE FAMILY DWELLINGS,1,4298,58,,C0,2043 BOGART AVENUE,,10462,3,0,3,"2,499","2,313",1945,1,C0,"945,000",12/6/22
2,PELHAM PARKWAY SOUTH,03 THREE FAMILY DWELLINGS,1,4299,7,,C0,953 BRADY AVENUE,,10462,3,0,3,"5,000","2,048",1960,1,C0,0,2/10/22
2,PELHAM PARKWAY SOUTH,03 THREE FAMILY DWELLINGS,1,4305,24,,C0,1111 NEILL AVENUE,,10461,3,0,3,"2,499","3,640",1935,1,C0,"1,125,000",9/21/22
2,PELHAM PARKWAY SOUTH,03 THREE FAMILY DWELLINGS,1,4307,11,,C0,2029 YATES AVENUE,,10461,3,0,3,"3,332","2,289",1930,1,C0,0,11/2/22
2,PELHAM PARKWAY SOUTH,03 THREE FAMILY DWELLINGS,1,4311,7,,C0,1176 PELHAM PARKWAY SOUTH,,10461,3,0,3,"6,500","2,134",1940,1,C0,0,3/24/22
2,PELHAM PARKWAY SOUTH,03 THREE FAMILY DWELLINGS,1,4324,15,,C0,2148 MULINER AVENUE,,10462,3,0,3,"3,300","4,896",1940,1,C0,0,7/21/22
2,PELHAM PARKWAY SOUTH,03 THREE FAMILY DWELLINGS,1,4328,46,,C0,2182 PAULDING AVE,,10462,3,0,3,"2,500","3,738",1930,1,C0,0,2/24/22
2,PELHAM PARKWAY SOUTH,05 TAX CLASS 1 VACANT LAND,1B,4298,46,,V0,2071 BOGART AVENUE,,10462,0,0,0,"4,314",0,,1,V0,0,9/14/22
2,PELHAM PARKWAY SOUTH,07 RENTALS - WALKUP APARTMENTS,2,4305,4,,C1,1110 LYDIG AVENUE,,10461,15,0,15,"9,999","14,400",1952,2,C1,"3,160,000",12/15/22
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4287,1,,D4,"2081 CRUGER AVE, 3N",,10462,,,,,,1931,2,D4,"169,000",8/23/22
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4287,1,,D4,"2081 CRUGER AVE, 4K",,10462,,,,,,1931,2,D4,"165,000",8/2/22
2,PELHAM PARKWAY SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,4287,1,,D4,"2081 CRUGER AVENUE, 2L",,10462,,,,,,1931,2,D4,"275,000",9/23/22
