Queens Rolling Sales.  All Sales From February 2022 - January 2023,,,,,,,,,,,,,,,,,,, PTS Sales Data as of 02/13/2023 ,
"For sales prior to the Final Roll, Neighborhood Name and Descriptive Data reflect the most recent Final Roll.         Sales after the Final Roll, Neighborhood Name and Descriptive Data reflect current data.",,,,,,,,,,,,,,,,,,  ,  ,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
Note: Condominium and cooperative sales are on the unit level and understood to have a count of one.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5192,1123,,R4,"43-22 UNION STREET, 6C",6C,11355,1,,1,,,2005,2,R4,"495,000",3/1/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5192,1215,,R4,"140-26 CHERRY AVE, 4B",4B,11355,1,,1,,,2006,2,R4,0,6/16/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5192,1319,,R4,"140-32 CHERRY AVENUE, 5C",5C,11355,1,,1,,,2009,2,R4,0,11/10/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5192,1325,,R4,"140-32 CHERRY AVENUE, 6D",6D,11355,1,,1,,,2009,2,R4,"650,000",2/22/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5192,1504,,R4,"140-20 CHERRY AVE, 2C",2C,11355,1,,1,,,2017,2,R4,"499,902",10/10/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5192,1505,,R4,"140-20 CHERRY AVE, 3A",3A,11355,1,,1,,,2017,2,R4,"567,674",12/20/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5192,1509,,R4,"140-20 CHERRY AVE, 4B",4B,11355,1,,1,,,2017,2,R4,0,10/27/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5192,1510,,R4,"140-20 CHERRY AVE, 5A",5A,11355,1,,1,,,2017,2,R4,0,10/14/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5192,1511,,R4,"140-20 CHERRY AVE, 5B",5B,11355,1,,1,,,2017,2,R4,0,10/14/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5192,1513,,R4,"140-20 CHERRY AVE, 6B",6B,11355,1,,1,,,2017,2,R4,0,10/27/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5193,1125,,R4,"43-17 UNION STREET, 4E",4E,11355,1,,1,,,2005,2,R4,"525,000",2/22/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5193,1135,,R4,"43-17 UNION STREET, 6A",6A,11355,1,,1,,,2005,2,R4,0,10/4/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5193,1139,,R4,"43-17 UNION STREET, 6E",6E,11355,1,,1,,,2005,2,R4,0,3/21/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5193,1207,,R4,"43-12 ROBINSON STREET, 4A",4A,11355,1,,1,,,2008,2,R4,0,1/18/23
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5193,1304,,R4,"43-18 ROBINSON STREET, 2A",2A,11355,1,,1,,,2009,2,R4,"562,600",7/19/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5193,1310,,R4,"43-18 ROBINSON STREET, 3C",3C,11355,1,,1,,,2009,2,R4,0,8/16/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5193,1316,,R4,"43-18 ROBINSON STREET, 5A",5A,11355,1,,1,,,2009,2,R4,"520,000",1/4/23
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5193,1327,,R4,"43-18 ROBINSON STREET, 7D",7D,11355,1,,1,,,2009,2,R4,"690,000",4/8/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5193,1407,,R4,"43-22 ROBINSON STREET, 4A",4A,11355,1,,1,,,2012,2,R4,"598,000",4/26/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5193,1517,,R4,"141-18 CHERRY AVENUE, 3F",3F,11355,1,,1,,,2011,2,R4,"630,000",6/17/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5193,1520,,R4,"141-18 CHERRY AVENUE, 3I",3I,11355,1,,1,,,2011,2,R4,0,11/4/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5281,1037,,R4,"35-91 161ST STREET, 3G",3G,11358,1,,1,,,,2,R4,0,3/25/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5281,1047,,R4,"35-91 161ST STREET, 3I",3I,11358,1,,1,,,,2,R4,"300,000",2/1/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5281,1054,,R4,"35-91 161ST STREET, 5J",5J,11358,1,,1,,,,2,R4,"597,000",9/27/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5281,1055,,R4,"35-91 161ST STREET, 6J",6J,11358,1,,1,,,,2,R4,"550,000",3/4/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5281,1062,,R4,"35-91 161ST STREET, 3L",3L,11358,1,,1,,,,2,R4,0,10/11/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5281,1064,,R4,"35-91 161 ST, 5L",5L,11358,1,,1,,,,2,R4,"470,000",5/17/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5294,1038,,R4,"36-20 168TH STREET, 3L",3L,11358,1,,1,,,1927,2,R4,0,12/2/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5294,1044,,R4,"3620 168 ST, 4E",4E,11358,1,,1,,,1927,2,R4,0,10/12/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5315,1012,,R4,"36-21 193RD STREET, 3B",3B,11358,1,,1,,,,2,R4,"573,000",6/27/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5374,1022,,R4,"42-11 PARSONS BOULEVARD, 4E",4E,11355,1,,1,,,2006,2,R4,"630,000",4/29/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5374,1119,,R4,"42-05 PARSONS BOULEVARD, 3A",3A,11355,1,,1,,,2010,2,R4,0,2/4/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5374,1123,,R4,"42-05 PARSONS BOULEVARD, 5A",5A,11355,1,,1,,,2010,2,R4,"865,000",3/29/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1109,,R4,"146-27 BEECH AVENUE, 3A",3A,11355,1,,1,,,2007,2,R4,"621,133",8/15/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1115,,R4,"146-27 BEECH AVENUE, 4C",4C,11355,1,,1,,,2007,2,R4,"420,000",12/27/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1202,,R4,"42-29 PARSONS BOULEVARD, 2A",2A,11355,1,,1,,,2014,2,R4,"579,603",8/31/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1203,,R4,"42-29 PARSONS BOULEVARD, 2B",2B,11355,1,,1,,,2014,2,R4,"621,133",8/31/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1204,,R4,"42-29 PARSONS BOULEVARD, 2C",2C,11355,1,,1,,,2014,2,R4,"501,080",8/30/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1205,,R4,"42-29 PARSONS BOULEVARD, 2D",2D,11355,1,,1,,,2014,2,R4,"375,180",8/30/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1206,,R4,"42-29 PARSONS BOULEVARD, 2E",2E,11355,1,,1,,,2014,2,R4,"558,001",9/9/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1207,,R4,"42-29 PARSONS BOULEVARD, 2F",2F,11355,1,,1,,,2014,2,R4,"413,712",6/7/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1208,,R4,"42-29 PARSONS BOULEVARD, 2G",2G,11355,1,,1,,,2014,2,R4,"466,440",6/22/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1209,,R4,"42-29 PARSONS BOULEVARD, 3A",3A,11355,1,,1,,,2014,2,R4,"539,583",8/30/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1210,,R4,"42-29 PARSONS BOULEVARD, 3B",3B,11355,1,,1,,,2014,2,R4,"672,045",6/21/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1211,,R4,"42-29 PARSONS BOULEVARD, 3C",3C,11355,1,,1,,,2014,2,R4,"513,362",8/31/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1212,,R4,"42-29 PARSONS BOULEVARD, 3D",3D,11355,1,,1,,,2014,2,R4,"436,020",9/6/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1213,,R4,"42-29 PARSONS BOULEVARD, 3E",3E,11355,1,,1,,,2014,2,R4,"419,748",9/15/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1214,,R4,"42-29 PARSONS BOULEVARD, 3F",3F,11355,1,,1,,,2014,2,R4,"336,900",8/29/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1215,,R4,"42-29 PARSONS BOULEVARD, 3G",3G,11355,1,,1,,,2014,2,R4,"502,944",7/14/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1216,,R4,"42-29 PARSONS BOULEVARD, 4A",4A,11355,1,,1,,,2014,2,R4,"512,202",9/29/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1217,,R4,"42-29 PARSONS BOULEVARD, 4B",4B,11355,1,,1,,,2014,2,R4,"589,711",8/30/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1218,,R4,"42-29 PARSONS BOULEVARD, 4C",4C,11355,1,,1,,,2014,2,R4,"483,801",8/29/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,,5375,1219,,,"42-29 PARSONS BOULEVARD, 4D",,11355,1,,1,,,2014,2,R4,"425,880",5/25/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1219,,R4,"42-29 PARSONS BLVD, 4D",4D,11355,1,,1,,,2014,2,R4,0,10/5/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1220,,R4,"42-29 PARSONS BOULEVARD, 4E",4E,11355,1,,1,,,2014,2,R4,"442,235",8/30/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1221,,R4,"42-29 PARSONS BOULEVARD, 4F",4F,11355,1,,1,,,2014,2,R4,"336,900",8/30/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1222,,R4,"42-29 PARSONS BOULEVARD, 4G",4G,11355,1,,1,,,2014,2,R4,"385,500",8/30/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1223,,R4,"42-29 PARSONS BOULEVARD, 5A",5A,11355,1,,1,,,2014,2,R4,0,9/23/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1224,,R4,"42-29 PARSONS BOULEVARD, 5B",5B,11355,1,,1,,,2014,2,R4,0,9/23/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1225,,R4,"42-29 PARSONS BOULEVARD, 5C",5C,11355,1,,1,,,2014,2,R4,0,9/23/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1226,,R4,"42-29 PARSONS BLVD, 5D",5D,11355,1,,1,,,2014,2,R4,0,10/7/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1226,,R4,"42-29 PARSONS BOULEVARD, 5D",5D,11355,1,,1,,,2014,2,R4,"389,134",8/30/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1227,,R4,"42-29 PARSONS BOULEVARD, 5E",5E,11355,1,,1,,,2014,2,R4,"464,941",8/30/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1228,,R4,"42-29 PARSONS BOULEVARD, 5F",5F,11355,1,,1,,,2014,2,R4,"339,942",8/29/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1229,,R4,"42-29 PARSONS BOULEVARD, 5G",5G,11355,1,,1,,,2014,2,R4,"404,956",8/30/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1230,,R4,"42-29 PARSONS BOULEVARD, 6A",6A,11355,1,,1,,,2014,2,R4,"544,675",8/29/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1231,,R4,"42-29 PARSONS BOULEVARD, 6B",6B,11355,1,,1,,,2014,2,R4,"556,068",8/29/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1232,,R4,"42-29 PARSONS BOULEVARD, 6C",6C,11355,1,,1,,,2014,2,R4,"483,801",8/29/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1233,,R4,"42-29 PARSONS BOULEVARD, 6D",6D,11355,1,,1,,,2014,2,R4,"401,302",8/30/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1235,,R4,"42-29 PARSONS BOULEVARD, 6F",6F,11355,1,,1,,,2014,2,R4,"339,942",8/29/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1236,,R4,"42-29 PARSONS BOULEVARD, 6G",6G,11355,1,,1,,,2014,2,R4,"404,956",8/30/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1237,,R4,"42-29 PARSONS BOULEVARD, 7A",7A,11355,1,,1,,,2014,2,R4,"593,542",8/30/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1238,,R4,"42-29 PARSONS BOULEVARD, 7B",7B,11355,1,,1,,,2014,2,R4,"423,802",8/30/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1239,,R4,"42-29 PARSONS BOULEVARD, 7C",7C,11355,1,,1,,,2014,2,R4,"600,972",8/30/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5375,1240,,R4,"42-29 PARSONS BOULEVARD, 7D",7D,11355,1,,1,,,2014,2,R4,0,9/23/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5387,1026,,R4,"42-60 157TH STREET, 4C",4C,11355,1,,1,,,1987,2,R4,"520,000",11/18/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5415,1020,,R4,"43-04 158TH STREET, 2A",2A,11358,1,,1,,,,2,R4,"535,000",9/12/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5415,1021,,R4,"43-04 158TH STREET, 2B",2B,11358,1,,1,,,,2,R4,"628,000",6/15/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5415,1028,,R4,"43-04 158TH STREET, 3D",3D,11358,1,,1,,,,2,R4,"400,000",5/2/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,6371,1013,,R4,"136-20 BOOTH MEMORIAL AVE, 2B",2B,11355,1,,1,,,2008,2,R4,"621,133",6/27/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,6371,1017,,R4,"136-20 BOOTH MEMORIAL AVENU, 2F",2F,11355,1,,1,,,2008,2,R4,"596,000",10/17/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,6371,1019,,R4,"136-20 BOOTH MEMORIAL AVENU, 2H",2H,11355,1,,1,,,2008,2,R4,"570,220",9/14/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,6371,1021,,R4,"136-20 BOOTH MEMORIAL AVENU, 2J",2J,11355,1,,1,,,2008,2,R4,"621,133",5/3/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,6371,1026,,R4,"136-20 BOOTH MEMORIAL AVENU, 3C",3C,11355,1,,1,,,2008,2,R4,"496,860",4/14/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,6371,1027,,R4,"136-20 BOOTH MEMORIAL AVENU, 3D",3D,11355,1,,1,,,2008,2,R4,"692,410",5/3/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,6371,1028,,R4,"136-20 BOOTH MEMORIAL AVENU, 3E",3E,11355,1,,1,,,2008,2,R4,"491,790",4/14/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,6371,1030,,R4,"136-20 BOOTH MEMORIAL AVENU, 3G",3G,11355,1,,1,,,2008,2,R4,"733,140",5/3/22
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,6371,1032,,R4,"136-20 BOOTH MEMORIAL AVENU, 3I",3I,11355,1,,1,,,2008,2,R4,"570,220",10/31/22
4,FLUSHING-NORTH,14 RENTALS - 4-10 UNIT,2A,4889,63,,S9,161-01 29TH AVENUE,,11358,2,2,4,"2,309","3,200",1931,2,S9,"985,000",7/14/22
4,FLUSHING-NORTH,14 RENTALS - 4-10 UNIT,2B,4961,24,,S9,35-22 UNION STREET,,11354,6,2,8,"2,334","7,296",1987,2,S9,0,8/11/22
4,FLUSHING-NORTH,14 RENTALS - 4-10 UNIT,2A,4974,15,,S5,135-12 37TH AVENUE,,11354,5,1,6,"2,239","3,704",1982,2,S5,0,12/16/22
4,FLUSHING-NORTH,14 RENTALS - 4-10 UNIT,2A,4974,15,,S5,135-12 37TH AVENUE,,11354,5,1,6,"2,240","3,704",1982,2,S5,0,4/5/22
4,FLUSHING-NORTH,14 RENTALS - 4-10 UNIT,2A,4974,17,,S5,135-16 37TH AVENUE,,11354,5,1,6,"2,522","3,704",1982,2,S5,0,4/5/22
4,FLUSHING-NORTH,14 RENTALS - 4-10 UNIT,2A,5013,47,,S3,37-28 PARSONS BOULEVARD,,11354,3,1,4,"2,000","4,410",1970,2,S3,0,11/4/22
4,FLUSHING-NORTH,14 RENTALS - 4-10 UNIT,2A,5019,86,,S9,136-77 41ST AVENUE,,11355,3,2,5,"2,399","3,770",1984,2,S9,0,8/25/22
4,FLUSHING-NORTH,14 RENTALS - 4-10 UNIT,2A,5031,10,,S9,40-17 149 PLACE,,11354,2,2,4,"2,375","3,216",1931,2,S9,0,5/9/22
4,FLUSHING-NORTH,14 RENTALS - 4-10 UNIT,2A,5039,123,,S4,132-46 41ST AVENUE,,11355,4,1,5,"2,066","4,900",2003,2,S4,"3,000,000",1/27/23
4,FLUSHING-NORTH,14 RENTALS - 4-10 UNIT,2A,5052,21,,S3,147-21 BARCLAY AVENUE,,11355,3,1,4,"3,214","5,440",2004,2,S3,"1,900,000",10/12/22
4,FLUSHING-NORTH,14 RENTALS - 4-10 UNIT,2A,5054,31,,S3,149-20 41ST AVENUE,,11355,3,1,4,"2,143","4,320",1931,2,S3,"2,000,000",6/22/22
4,FLUSHING-NORTH,14 RENTALS - 4-10 UNIT,2A,5063,46,,S4,41-25 HAIGHT STREET,,11355,4,1,5,"1,900","5,355",2015,2,S4,"2,362,932",3/2/22
4,FLUSHING-NORTH,14 RENTALS - 4-10 UNIT,2A,5063,47,,S4,41-23 HAIGHT STREET,,11355,4,1,5,"1,900","5,354",2015,2,S4,"1,600,000",12/21/22
4,FLUSHING-NORTH,14 RENTALS - 4-10 UNIT,2A,5063,48,,S4,41-21 HAIGHT STREET,,11355,4,1,5,"1,900","5,354",2015,2,S4,"2,337,663",3/10/22
4,FLUSHING-NORTH,14 RENTALS - 4-10 UNIT,2A,5063,49,,S4,41-19 HAIGHT STREET,,11355,4,1,5,"1,900","5,354",2015,2,S4,"1,600,000",12/21/22
4,FLUSHING-NORTH,14 RENTALS - 4-10 UNIT,2A,5063,50,,S4,41-17 HAIGHT STREET,,11355,4,1,5,"1,900","5,354",2015,2,S4,"2,490,119",6/28/22
4,FLUSHING-NORTH,14 RENTALS - 4-10 UNIT,2A,5063,51,,S4,41-15 HAIGHT STREET,,11355,4,1,5,"1,900","5,354",2015,2,S4,"2,500,000",5/4/22
4,FLUSHING-NORTH,14 RENTALS - 4-10 UNIT,2A,5063,55,,S4,41-09 HAIGHT STREET,,11355,4,1,5,"1,900","5,354",2015,2,S4,"2,500,000",5/9/22
4,FLUSHING-NORTH,14 RENTALS - 4-10 UNIT,2A,5136,71,,S9,4279 MAIN ST,,11355,2,2,4,"4,859","7,200",1960,2,S9,0,9/28/22
4,FLUSHING-NORTH,14 RENTALS - 4-10 UNIT,2A,5618,38,,S3,198-14 47TH AVENUE,,11358,3,1,4,"3,313","4,452",2008,2,S3,0,4/12/22
4,FLUSHING-NORTH,14 RENTALS - 4-10 UNIT,2A,5618,39,,S9,198-16 47TH AVENUE,,11358,3,2,5,"2,333","4,452",2008,2,S9,0,4/12/22
4,FLUSHING-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,4409,1106,,R1,"31-11 LINDEN PLACE, 3B",3B,11354,1,,1,,,2011,2,R1,"499,000",10/14/22
4,FLUSHING-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,4409,1204,,R1,"31-35 LINDEN PLACE, 2B",2B,11354,1,,1,,,2007,2,R1,"490,000",4/20/22
4,FLUSHING-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,4409,1206,,R1,"31-35 LINDEN PLACE, 3B",3B,11354,1,,1,,,2007,2,R1,"460,000",5/12/22
4,FLUSHING-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,4952,1102,,R1,"32-16 137TH STREET, 1A",1A,11354,1,,1,,,2007,2,R1,"355,000",6/9/22
4,FLUSHING-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,4955,1003,,R1,"140-12 33RD AVENUE, 102",102,11354,1,,1,,,1988,2,R1,"570,000",5/24/22
4,FLUSHING-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,4955,1014,,R1,"140-14 33RD AVENUE, 105",104,11354,1,,1,,,1988,2,R1,0,6/28/22
4,FLUSHING-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,4955,1032,,R1,"140-10 33RD AVENUE, 102",102,11354,1,,1,,,1988,2,R1,0,3/8/22
4,FLUSHING-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,4955,1043,,R1,"140-18 33RD AVENUE, 103",103,11354,1,,1,,,1988,2,R1,0,3/24/22
4,FLUSHING-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,4955,1072,,R1,"139-25 34TH AVE, 102",102,11354,1,,1,,,1988,2,R1,"600,000",6/23/22
4,FLUSHING-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,4955,1204,,R1,"139-15 34TH AVENUE, 2A",2A,11354,1,,1,,,2008,2,R1,"600,000",3/3/22
4,FLUSHING-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,4961,1103,,R1,"138-10 35TH AVENUE, 2A",2A,11354,1,,1,,,2007,2,R1,"488,000",7/7/22
4,FLUSHING-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,4961,1105,,R1,"138-10 35TH AVENUE, 3A",3A,11354,1,,1,,,2007,2,R1,"470,000",6/17/22
4,FLUSHING-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,5010,8004,,R1,"142-29 37TH AVENUE, 2B",2B,11354,1,,1,,,2004,2,R1,"498,000",4/7/22
4,FLUSHING-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,5037,1107,,R1,"133-07 41ST AVENUE, 3B",3B,11355,1,,1,,,2002,2,R1,"485,000",9/26/22
4,FLUSHING-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,5037,1203,,R1,"133-05 41ST AVENUE, 1A CA",1A+CA,11355,1,,1,,,2002,2,R1,"660,000",7/22/22
4,FLUSHING-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,5037,1204,,R1,"133-05 41ST AVENUE, 2A",2A,11355,1,,1,,,2002,2,R1,"380,000",7/22/22
4,FLUSHING-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,5037,1207,,R1,"133-05 41ST AVENUE, 3B",3B,11355,1,,1,,,2002,2,R1,"380,000",7/22/22
4,FLUSHING-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,5037,1305,,R1,"40-59 COLLEGE POINT BLVD., 3B",3B,11354,1,,1,,,2004,2,R1,"475,000",6/27/22
4,FLUSHING-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,5041,1602,,R1,"133-08 41ST AVENUE, 2",2,11355,1,,1,,,2006,2,R1,"590,000",3/18/22
4,FLUSHING-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,5041,1603,,R1,"133-08 41ST AVENUE, 3",3,11355,1,,1,,,2006,2,R1,"589,000",3/1/22
4,FLUSHING-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,5041,1604,,R1,"133-08 41ST AVENUE, 4",4,11355,1,,1,,,2006,2,R1,"580,000",3/31/22
4,FLUSHING-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,5055,1105,,R1,"149-17 SANFORD AVENUE, 3A",3A,11355,1,,1,,,2013,2,R1,"472,524",7/29/22
4,FLUSHING-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,5056,1001,,R1,"41-28 150TH STREET, 1A",1A,11355,1,,1,,,2014,2,R1,"529,490",8/22/22
4,FLUSHING-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,5056,1006,,R1,"41-28 150TH STREET, 3B",3B,11355,1,,1,,,2014,2,R1,"799,326",10/19/22
4,FLUSHING-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,5101,1208,,R1,"132-18 SANFORD AVE, 4R",4R,11355,1,,1,,,1991,2,R1,"440,000",2/25/22
